Pitch_id,Season_id,Total_speech_segments,Total_speech_segments_ENTRE,Total_speech_segments_INVES,Total_questions_INVES,Season_ID,Beauty_score,Age,BMI,GenderFemale,GenderMale,GenderMixedTeam,EthnicityBlack,EthnicityWhite,EthnicityAsian,EthnicityMixedTeam,IndustryChildrenEducation,IndustryFashionBeauty,IndustryFitnessSportsOutdoors,IndustryFoodandBeverage,IndustryHealthWellnessCleaning,IndustryLifestyleHome,IndustrySoftwareTech,IndustryPetProducts,IndustryOther,Revenue_ModelProductionTransacti,Revenue_ModelSubscriptionmodel,Revenue_ModelRentalorleasingmode,Revenue_ModelOther,Retail_EcommerceRetail,Retail_EcommerceOnline,Retail_EcommerceBothNone,Has_PatentYES,Has_PatentINPROGRESS,Has_PatentNO,Num_of_Presenters,Has_Debt,Seasonal,Num_of_Sales_Last_Year_USD,Num_of_Sales_Last_Year_USD_resc,Asked_Amount_USD,Asked_Equity_PCT,DV_Received_Offer,DV_Close_Deal,DV_Deal_Valuation_Divided_by_Ini,DV_Royalty_Deal,DV_Loan_Deal,DV_Num_Sharks_that_Closed_Deal,DV_Deal_Amount_USD,DV_Deal_Equity_PCT,DV_Deal_Valuation,DV_Updated_in_later_Episode,VOICE_pitch_avg_ENTRE_ALL,VOICE_harmonicity_avg_ENTRE_ALL,VOICE_jitter_avg_ENTRE_ALL,VOICE_shimmer_avg_ENTRE_ALL,VOICE_tempo_avg_ENTRE_ALL,VOICE_loudness_avg_ENTRE_ALL,VOICE_articulationrate_ENTRE_ALL,VOICE_neutral_avg_ENTRE_ALL,VOICE_calm_avg_ENTRE_ALL,VOICE_happy_avg_ENTRE_ALL,VOICE_sad_avg_ENTRE_ALL,VOICE_angry_avg_ENTRE_ALL,FACE_smiling_avg_ENTRE_ALL,FACE_happy_avg_ENTRE_ALL,FACE_neutral_avg_ENTRE_ALL,FACE_sad_avg_ENTRE_ALL,FACE_angry_avg_ENTRE_ALL,TEXT_financial_sent_ENTRE_ALL,TEXT_generic_sent_ENTRE_ALL,TEXT_happy_avg_ENTRE_ALL,TEXT_sadness_avg_ENTRE_ALL,TEXT_anger_avg_ENTRE_ALL,TEXT_trust_avg_ENTRE_ALL,TEXT_conflict_avg_ENTRE_ALL,TEXT_socialsupport_avg_ENTRE_ALL,TEXT_similarity_avg_ENTRE_ALL,TEXT_respect_avg_ENTRE_ALL,TEXT_knowledge_avg_ENTRE_ALL,TEXT_power_avg_ENTRE_ALL,TEXT_fun_avg_ENTRE_ALL,TEXT_identity_avg_ENTRE_ALL,TEXT_romance_avg_ENTRE_ALL,TEXT_LD_mtld_ENTRE_ALL,TEXT_LS_word_ENTRE_ALL,TEXT_uncertainty_ENTRE_ALL_D1,VOICE_pitch_avg_INVES_ALL,VOICE_harmonicity_avg_INVES_ALL,VOICE_tempo_avg_INVES_ALL,VOICE_articulationrate_avg_INVES,VOICE_neutral_avg_INVES_ALL,VOICE_calm_avg_INVES_ALL,VOICE_happy_avg_INVES_ALL,VOICE_sad_avg_INVES_ALL,VOICE_angry_avg_INVES_ALL,FACE_smiling_avg_INVES_ALL,FACE_happy_avg_INVES_ALL,FACE_neutral_avg_INVES_ALL,FACE_sad_avg_INVES_ALL,FACE_angry_avg_INVES_ALL,TEXT_financial_sent_INVES_ALL,TEXT_generic_sent_INVES_ALL,TEXT_happy_avg_INVES_ALL,TEXT_sadness_avg_INVES_ALL,TEXT_anger_avg_INVES_ALL,TEXT_trust_avg_INVES_ALL,TEXT_conflict_avg_INVES_ALL,TEXT_socialsupport_avg_INVES_ALL,TEXT_similarity_avg_INVES_ALL,TEXT_respect_avg_INVES_ALL,TEXT_knowledge_avg_INVES_ALL,TEXT_power_avg_INVES_ALL,TEXT_fun_avg_INVES_ALL,TEXT_identity_avg_INVES_ALL,TEXT_romance_avg_INVES_ALL,TEXT_LD_mltd_INVES_ALL,TEXT_LS_word_INVES_ALL,TEXT_uncertainty_INVES_ALL_D1
S10E12P01,10,56,26,30,7,10,60.10931,42.601688,28.792179,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,2,0,0,180000,1.8,100000,10,0,0,,,,0,,,,0,272.02853,8.4820461,.021513043,.13322826,123.45838,-21.085091,4.3081145,9.6378202,41.334873,46.493904,2.3527782,.18059783,28.476156,.77863663,.737526,4.3737502,42.553028,-.015850497,.1706873,58.148266,3.6004548,28.205975,5.3180437,15.722554,18.795979,16.741575,9.4816303,81.301414,3.6858153,1.8778805,5.4801631,1.9885327,.34619543,11865.853,2,190.45164,5.3451991,135.28242,3.9641688,2.8459904,53.445145,16.304148,2.5386603,24.866047,24.16601,4.4994974,2.8216565,2.3850965,20.623905,.040211584,.01630703,52.888802,3.071985,21.526718,12.058011,40.578335,26.069355,11.848548,22.219624,77.619087,27.053064,10.243011,17.686829,18.474947,.34335804,10346.528,2
S10E12P02,10,72,19,53,12,10,48.206661,37.155121,27.490206,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,100000,1,150000,5,1,1,.42666671,0,0,1,160000,12,1280000,0,149.75842,6.1878877,.024872797,.15252797,118.76515,-21.547443,3.8319759,6.9258113,82.082146,4.1960731,.33429271,6.4616342,21.672298,9.8244553,4.7065706,1.2065598,35.582497,.033216972,.23930542,71.858086,2.9605441,19.032925,2.8373179,9.489502,8.475172,5.1638699,2.98364,90.074791,8.6013794,12.778085,9.5422993,.63072795,.6026029,11084.119,1,186.72083,5.4314051,125.11594,4.1299281,6.267837,38.798355,11.102475,10.020553,33.810772,27.56761,6.2777696,6.4135814,2.2734573,24.566637,.043346092,.30595082,61.153263,2.9690394,28.561279,8.6019182,26.161976,26.079506,10.808023,18.086191,68.882675,11.492936,3.859535,22.857761,3.3015697,.26139551,11172.567,8
S10E12P03,10,36,14,22,7,10,44.417915,37.534378,32.210838,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,500000,5,225000,15,1,1,.60000002,0,0,2,225000,25,900000,1,165.54117,5.3671145,.02781529,.15288843,123.04653,-20.750257,4.4200392,1.142495,81.791443,6.7922273,7.9743347,2.299473,34.032372,1.4942167,1.957821,2.3321407,30.053909,-.0010865494,.19854273,61.130615,4.6617432,26.959585,2.9864049,40.671654,7.3445454,1.0555785,4.4885535,88.403717,16.304214,34.047852,5.9945455,1.0481405,.62347919,10366.887,3,176.65195,5.0620193,105.59722,4.3246255,.12845714,49.64439,9.0676546,12.566373,28.593113,23.621161,8.6217518,4.1490021,1.153891,25.24272,.011581386,.095640481,51.690182,3.0499048,22.777773,13.031044,17.940659,32.758625,10.759505,23.205549,64.794014,44.562363,10.762857,23.883791,10.483517,.30330774,9539.8174,2
S10E12P04,10,75,31,44,13,10,59.488514,29.268671,30.997631,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,471428,4.7142801,200000,2,1,1,1,1,0,1,200000,2,8000000,0,209.26012,6.5858998,.024098795,.14394669,111.05074,-21.212891,4.389523,10.091249,18.294844,53.054558,10.473023,8.0863638,42.461304,.10173851,.77259129,7.428721,26.468012,.044685889,.28947648,71.530251,3.4411118,18.753706,4.593524,8.3295784,21.920874,1.316506,11.305331,79.42807,8.2025604,24.003403,5.9966264,.41749999,.42305911,10747.995,2,167.55582,5.2930017,112.08782,4.3183842,5.0851603,65.212105,6.382185,2.2586672,21.061893,13.374509,4.2085752,6.1956944,1.8271974,19.122442,-.021135231,.10773142,57.419769,7.71345,26.828262,5.6965318,12.089017,25.612082,4.4016762,10.453988,72.19133,16.00737,3.7023699,6.5510693,10.480116,.43480548,10889.565,1
S10E13P01,10,97,23,74,24,10,49.574738,48.655361,33.315384,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,550000,5.5,550000,15,1,1,.60000002,0,0,1,550000,25,2200000,0,156.34663,5.9934082,.02359781,.1393292,121.18582,-21.867163,4.5716662,7.4277658,16.685902,46.733349,13.702991,15.450004,12.330433,.66936719,1.6595118,.061049882,11.026666,-.0076320344,-.069994204,57.461754,2.0683644,32.285202,1.9189781,30.536423,11.533066,3.2481751,4.4744525,85.179344,27.155621,.44379562,6.9010949,.55408758,.36720124,11116.064,3,180.08362,5.3501592,118.53642,4.2907133,6.5662122,24.809193,30.915262,1.9113952,35.797928,23.254225,5.4816895,5.0760293,2.001749,26.903711,.061922222,.29244414,63.257286,2.1075125,27.273443,13.414194,16.282024,22.31967,9.1598139,10.594938,72.760597,16.095806,5.34062,12.780207,1.8177066,.28476733,11289.871,10
S10E13P02,10,47,16,31,8,10,60.231922,40.566467,28.357853,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,100000,1,275000,5,0,0,,,,0,,,,0,220.88513,7.6677575,.021993697,.13387772,113.49204,-23.482359,4.3198118,.025504623,19.396202,70.481636,.0059668068,10.090652,22.071896,.67948788,1.3587366,4.3465133,23.167698,.055335701,.25786164,67.233452,2.27912,24.513506,1.2013445,14.676513,10.197563,3.5981512,4.5326471,91.565506,18.067562,2.6210504,.54768908,.030588236,.5430401,10894.109,1,164.49159,5.6477489,130.52219,4.0415325,5.2139902,39.621407,13.736791,11.269099,30.158718,12.137612,6.9706197,10.102541,2.3454649,17.089596,-.037069023,-.18752521,62.57473,4.755208,26.228901,4.1991267,30.352577,15.379301,13.253842,5.9761572,76.210434,16.808821,2.6974673,11.538253,2.9134934,.416417,12350.174,3
S10E13P03,10,56,22,34,10,10,52.034321,39.7845,34.338661,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,40000,.40000001,50000,13,1,1,1.040001,0,0,2,100000,25,400000,0,186.81091,6.151207,.021290209,.13812867,115.00769,-22.303778,4.1736751,4.1310902,12.935054,30.464153,19.80941,32.660313,9.7205639,3.2617631,6.7095284,.28292206,19.4352,.040403303,.16072409,65.911987,1.5887657,28.151337,6.2211189,15.646853,16.404615,2.4095805,10.288951,74.919579,23.885035,.26118881,7.4575524,.34825176,.26133299,10921.164,3,177.47441,5.6719499,126.27056,4.3023386,19.902523,36.755314,12.488904,5.3828182,25.470453,19.925491,7.9396892,7.8137183,1.3126532,22.962875,.0052978424,.12867871,60.236176,4.0422168,26.758921,11.614516,16.078333,19.555861,28.135323,14.052312,65.969353,21.365913,14.017043,19.87129,5.7460752,.3520126,10663.79,5
S10E13P04,10,87,34,53,14,10,57.301659,35.162922,29.254301,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,103000,1.03,150000,8,1,1,.35555571,0,0,2,150000,22,666667,0,192.38802,5.7082925,.022780608,.14050646,121.85641,-22.264864,4.5035892,7.8647609,6.9279089,56.90102,2.9327555,25.373568,52.032413,1.766143,2.7396398,.69454706,54.059875,.010337222,.11241938,61.042656,3.2953629,29.873608,2.9708745,23.992281,12.180799,1.393232,7.095171,77.782433,13.841179,16.39114,4.8713689,1.8644487,.45655304,10764.188,2,177.23817,5.150013,127.74521,4.0604529,4.1382465,48.161015,13.52218,7.5082512,26.670311,17.417679,4.9255157,8.4403648,1.763227,17.82037,.027627992,.19301449,67.607841,2.3294234,21.854742,8.0113564,17.079369,22.293249,8.0930595,12.354259,68.294762,19.121231,5.1371922,12.92653,5.7131863,.30915147,9776.6426,9
S10E14P01,10,62,33,29,3,10,56.766724,39.252945,30.173605,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2,0,0,40000,.40000001,50000,20,1,1,.666668,0,0,1,50000,30,166667,0,179.00888,5.3617487,.02384015,.15250523,133.15039,-22.262888,4.4023266,13.490664,14.333862,28.179878,37.231297,6.7643318,30.624083,4.9152503,1.4014714,.8252874,26.368095,.10508598,.54593581,72.965157,2.9582312,18.944504,5.1214213,9.0801992,14.355436,2.8234913,10.010848,83.63102,28.390947,1.1481048,9.8370323,1.6468828,.54833245,11383.306,4,161.65462,5.4244432,135.63054,4.0427132,15.195029,51.66938,12.268616,8.5264025,12.340566,26.164106,3.4453003,5.8265104,1.0764204,31.252867,.0077459863,.21371058,62.033516,1.8033828,26.689184,12.21568,15.69787,22.157455,7.4541421,21.080828,58.748283,12.164201,12.683609,16.591478,4.8998818,.29688933,10578.516,0
S10E14P02,10,85,35,50,13,10,48.682018,27.951586,29.346781,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,400000,4,400000,10,1,0,,,,0,,,,0,184.63394,5.4986305,.024145188,.14793305,126.72884,-22.729256,4.2083793,4.5284338,29.842249,9.2000341,1.1749389,55.254314,56.13884,.76320165,4.1547647,1.9284279,49.574829,.060417231,.18729614,71.398605,2.8842492,19.633642,15.81749,11.422887,18.707657,2.6733892,6.746109,74.965897,12.686736,1.1168201,12.842887,4.2705441,.34172544,9392.5322,7,185.24278,5.559628,111.55672,4.1743555,8.5863819,41.59396,22.454653,4.4327717,22.932228,22.158434,4.6814179,4.9193382,2.8928378,27.974316,.021164969,.018890779,60.509098,1.5379198,25.495419,9.5170355,30.49976,23.973444,7.4935627,18.012844,75.286407,20.240808,5.9344311,15.946347,5.7941618,.40231207,11508.445,10
S10E14P03,10,58,21,37,10,10,62.635872,36.619862,28.817398,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,0,250000,2.5,50000,15,0,0,,,,0,,,,0,233.82397,7.0931249,.022230588,.13898589,125.76885,-21.365879,4.5515127,.083530001,10.864117,88.370384,.078013532,.60395944,47.911236,.10619926,.50221038,.18415929,58.82148,-.00074115681,.23293404,65.789276,2.8264458,23.308496,2.7858822,12.782118,42.387234,.32535294,24.499823,69.42112,4.6885881,29.232647,2.5938234,.027764706,.3469989,10451.779,0,173.24768,5.68048,120.28294,3.992244,13.243965,49.400269,14.653938,5.5729389,17.128868,26.651615,3.005847,4.9213419,1.911378,29.034292,-.038656931,-.031079905,55.414501,5.2333856,27.571945,12.342581,21.578911,19.703226,15.497823,12.954839,69.220001,22.214878,17.635767,15.204153,8.2707262,.3332901,10144.179,7
S10E14P04,10,60,21,39,5,10,53.539333,47.798927,32.54924,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,80000,.80000001,80000,33,1,1,.82500082,0,0,2,80000,40,200000,0,277.29214,6.9894104,.022031818,.13499485,133.62035,-19.376999,4.3349681,4.0018797,12.107241,60.170368,.47597304,23.244509,17.816586,1.5352545,9.7562647,1.1938088,25.456066,-.0093986848,.01514186,57.583324,4.7806072,29.360777,8.9097271,14.480848,9.6857271,1.6328485,2.5141819,78.7547,16.747999,.69727272,1.1912727,.52524245,.54941016,11511.246,3,202.93327,6.1273236,125.82892,4.1755114,4.4596429,23.652758,46.68084,6.7715793,18.435169,28.192064,5.3996511,9.3700562,1.6750249,27.605413,.0038286103,.11052543,54.90765,1.880771,30.535261,6.8532109,38.916882,25.521421,9.2093115,24.584724,66.126419,20.896606,4.2533946,9.0408258,4.2706881,.37163347,11992.294,0
S10E15P01,10,69,16,53,16,10,62.089054,44.581905,31.995079,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,2,0,0,0,0,400000,10,1,0,,,,0,,,,0,158.29056,5.6032882,.025991453,.14297436,110.53497,-19.56151,4.0311332,13.395584,71.011368,7.954565,4.2568045,3.3817008,16.412018,8.6650829,6.2701883,1.7826444,23.329424,.0087849116,-.30908284,59.567619,1.8389481,34.861,11.585214,33.074871,14.635641,2.7055554,9.239316,79.397354,19.584103,6.8897438,9.408205,3.4539316,.44814399,9893.1357,2,157.10072,5.4793425,116.06625,4.0515828,.8951205,55.780903,15.088973,3.0895946,25.145397,23.20916,2.76632,5.2271543,2.5679913,21.768167,.0072193043,-.057863768,62.768341,1.8101442,29.841089,6.0465975,22.070623,22.43922,1.8648831,14.626805,70.262703,8.2431688,2.9854286,16.574858,9.9869347,.28987384,11132.925,1
S10E15P02,10,53,27,26,8,10,61.096458,31.759426,31.402012,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,300000,3,150000,5,1,1,.3846153,0,0,1,150000,13,1153846,0,174.46298,5.683753,.024042703,.14326379,133.07747,-19.828659,4.3195953,.12322594,23.929819,20.578815,3.4698541,51.898296,55.370274,.67938542,1.2721634,2.7318661,59.075802,.080801748,.2404469,73.160751,1.3166449,19.282219,10.304433,11.190162,17.385189,.96281081,8.017189,82.608757,31.258703,19.280001,5.5978379,.78556758,.18258223,8787.3057,4,152.25726,5.8153625,116.99335,4.240128,6.1301041,51.071091,14.225852,2.7389905,25.833954,9.1255808,3.6867523,6.6906056,.60247463,11.769441,.0016686656,-.14866726,67.738838,1.6293617,23.399385,4.1631413,10.186858,28.559057,3.9346073,23.130733,77.646126,2.4310472,11.745445,5.8494239,.86973822,.42891663,12883.25,1
S10E15P03,10,58,20,38,6,10,48.366619,52.12027,30.539375,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,40000,.40000001,200000,4,1,0,,,,0,,,,0,236.46371,6.9696026,.025366107,.15140839,121.88001,-21.206167,4.5425401,.35246912,13.397618,82.429268,1.5783859,2.2423193,42.689331,13.088068,10.276543,13.327123,32.323513,.016546359,.22301331,72.176224,3.0243552,18.131977,1.9857718,13.52594,11.303926,5.324698,6.5195975,89.325874,45.756107,.8884564,1.8906376,1.1748993,.59157658,9672.1563,5,163.13048,5.0311666,120.80363,4.14505,2.8702619,66.271011,12.154096,1.7420341,16.962601,19.627325,6.5701895,7.6691818,2.8080249,22.807114,.016544987,.10696997,69.640236,2.8664732,21.934324,8.6390905,10.575422,20.627468,1.1341559,10.876137,77.309158,16.460293,.24707793,25.855356,.23314935,.39143458,11602.23,4
S10E15P04,10,54,18,36,5,10,54.695007,50.843994,32.994923,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,730000,7.3000002,250000,10,1,1,.80000001,0,0,1,400000,20,2000000,1,223.45758,7.745687,.021534305,.12993884,107.87053,-22.452091,4.4517641,.30830225,43.569572,52.63345,.9604699,2.528177,14.824746,2.4456353,4.5122685,1.2559425,17.953981,-.0068937023,.013323234,62.043892,7.0021224,23.706497,1.0842395,10.935275,6.8801293,4.4847898,8.4803238,90.824432,11.623755,.23375404,3.8565371,.17559871,.61691999,10972.978,1,170.32898,5.4955325,131.32306,4.2676301,3.3486803,64.401756,19.060946,2.7392554,10.449373,5.9604602,12.149113,4.5698667,1.1639076,6.5068111,.017201809,.11624521,58.203072,2.3464978,28.772306,13.000675,26.146893,22.945135,8.299099,17.295675,72.610855,23.841757,5.8028378,13.632612,5.6577477,.34859782,12404.287,2
S10E16P01,10,70,28,42,14,10,54.611649,49.494331,29.939146,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,1,0,2500000,25,500000,5,1,1,.40000001,0,0,1,500000,12,4000000,0,171.32477,7.2056136,.020697284,.1338181,117.58752,-20.42893,3.899029,6.8405929,37.139114,21.909107,12.827761,21.283417,28.543129,6.5447483,1.7397228,.15503694,34.518028,.1106396,.48216045,69.944633,1.5335696,24.078661,5.1175566,14.228959,27.197601,4.4743891,11.498055,86.539909,49.449818,4.2154751,4.8906789,3.1867421,.39124784,10935.76,1,156.91704,5.6936493,118.12683,4.2982559,8.4210005,48.643978,13.528639,11.837807,17.568596,14.978384,2.7964635,10.602343,.96562964,18.938738,.068964876,.28954586,71.249084,1.6694967,22.519667,9.4565239,13.515841,23.016439,6.8419943,8.6466093,84.931053,25.183733,.33011395,6.0443873,4.2384901,.39787954,11080.822,7
S10E16P02,10,66,26,40,13,10,57.192734,37.123066,27.061588,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,550000,5,1,1,.5,0,0,1,550000,10,5500000,0,158.27061,5.6404896,.024594838,.14937387,114.68997,-22.285166,4.2311139,.51385742,14.720161,14.013899,.75900066,69.993065,17.041658,9.3507595,8.1483393,.53572154,18.304892,.054398991,.3104662,67.038284,2.8903799,25.4119,1.2695484,12.172903,13.730613,1.1335161,16.220936,86.839256,15.411839,.27151611,1.2264193,.23554839,.49927217,11445.593,1,166.44279,5.7720304,113.00226,3.92576,.98746222,51.89135,10.594991,1.1276195,35.398582,16.822971,7.6968946,12.254975,1.0792781,15.492682,.0061375373,-.075663842,53.846413,2.0748465,34.448555,6.4179568,26.626997,13.356099,5.5342417,7.3577709,85.184952,20.955975,13.414458,8.2313929,4.893096,.39047217,10428.476,4
S10E16P03,10,55,26,29,3,10,60.425816,36.02145,28.954735,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,0,0,80000,.80000001,150000,10,0,0,,,,0,,,,0,229.82639,6.0979824,.024937395,.14361933,128.20999,-21.522852,4.1660485,.022763446,12.414343,46.117706,5.2485728,36.196621,29.427992,1.4662136,3.610517,1.990537,30.952564,.072599262,.52010131,71.142349,1.9461374,19.205702,12.482059,9.0084877,31.033865,3.0700421,16.072102,77.259537,16.982437,13.888109,5.3736134,3.4490335,.43672651,10661.233,5,172.82709,6.0583057,123.00065,4.1887302,3.5429957,29.767307,25.718086,8.2096138,32.761963,31.995747,3.2855945,2.9592736,2.0464833,35.103058,.037976775,.080316305,64.339592,7.1327772,21.150274,20.878633,23.994406,32.096478,1.329119,22.55467,63.380264,6.0975771,15.374361,7.7708368,4.0977974,.30393592,12493.584,4
S10E16P04,10,28,14,14,10,10,51.004887,39.231258,39.123489,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,380000,3.8,100000,20,1,1,.6006,0,0,1,100000,33,300300,0,184.20601,6.4626966,.026654355,.14953484,121.91132,-19.201433,4.6592183,.18898502,40.852367,35.888802,1.3457638,21.724043,10.85143,4.4408302,8.9195776,.16076347,8.6325588,.02673419,.13626024,66.532806,5.6139798,21.208759,1.5331359,4.7833447,8.2682581,1.3170035,2.7132056,91.637039,17.480417,7.4198256,2.8370383,.94285715,.71238393,11098.542,3,175.05475,5.5658731,115.2982,4.0318999,.28335577,18.471983,43.656845,1.0114461,36.57637,9.206212,8.1446171,5.7074671,2.9251914,11.925019,-.02952926,.013463452,57.985355,2.7399051,30.766598,4.7680769,21.575481,23.420866,.63490385,32.189903,72.199425,30.395674,1.1426923,14.068269,5.0137501,.43596807,10329.442,1
S10E17P01,10,72,18,54,18,10,53.095066,38.133198,30.184214,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,0,900000,9,200000,8,1,1,.80000001,0,0,1,300000,15,2000000,1,160.81964,5.6052251,.022518519,.14524399,124.58342,-21.206038,4.2479014,6.1442604,5.9393115,18.411135,18.703402,50.801868,22.412655,5.7060332,2.8787053,.53041178,22.976665,.048261199,.14622524,66.436584,3.8532109,22.348238,1.0902315,12.814676,19.874212,1.1231482,14.309213,87.487595,30.24213,14.744768,12.924768,.50967592,.52080846,10546.352,0,167.98422,5.3941145,108.81022,4.1998072,5.9606447,43.485683,24.531712,4.8620343,21.159912,13.952164,4.3468137,6.0632191,1.7336298,12.567645,.066690549,.32029602,64.243668,2.2194033,26.318367,11.861768,21.429661,20.284117,3.2651091,10.709031,75.589203,14.658523,1.8877482,10.129516,2.1539226,.37479645,11122.488,11
S10E17P02,10,59,28,31,11,10,61.646976,34.903267,31.353659,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,0,35000,.34999999,250000,3,0,0,,,,0,,,,0,210.71527,6.6233115,.021784883,.1446248,118.39655,-20.857248,4.2120109,8.2318497,37.041615,41.731689,1.6400613,11.354769,47.897728,4.5992055,1.3908722,.84672743,53.333572,-.0020612983,-.0065953722,58.896732,4.1980696,31.487814,3.5391474,17.308372,11.748023,1.8810853,5.5619378,86.069885,28.170658,.31538761,5.8127131,.6214729,.30549866,10560.238,2,154.76714,5.0629592,120.60968,3.9953246,.96537799,56.902248,22.411055,14.814028,4.9073086,15.063415,2.8922644,11.390459,2.6240168,16.415201,-.060631298,-.087448746,55.615524,5.0803876,28.524324,7.4180617,33.943745,15.979383,24.219471,9.2466965,82.087227,23.255728,4.7890749,10.072599,5.1423788,.32537004,11183.165,2
S10E17P03,10,42,14,28,8,10,66.634109,34.761738,28.655796,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,7060,.070600003,100000,25,1,1,.75757498,0,0,1,100000,33,303030,0,167.60796,6.7749257,.021974999,.13845576,117.5989,-21.951525,4.2140536,1.9063393,52.573433,39.375099,.2560527,5.8890433,21.759205,2.5913491,4.5382056,1.6803468,33.087021,-.0023459413,.24202938,67.93972,3.303149,21.810808,.98969233,7.1417308,9.1049995,.92553848,4.2141924,84.995689,53.922806,.37076923,6.3509231,.4013077,.63363755,11697.495,1,189.7204,5.737102,118.99538,4.3492875,1.8485625,31.162445,44.61591,3.0628946,19.310188,22.425297,2.9555848,8.3811684,4.2599411,25.275599,.04128303,.19681399,57.78577,4.7209859,25.567102,6.0262432,17.018675,22.383812,3.675525,9.3971272,72.28392,14.068508,4.0874586,4.7701659,3.3606629,.39715949,11580.258,7
S10E17P04,10,47,16,31,8,10,51.688656,40.821648,31.705475,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,100000,1,350000,10,1,1,.2857143,0,1,1,350000,35,1000000,0,224.95969,8.1805515,.020790836,.13188885,116.38279,-21.130152,4.3592834,2.4815106,37.000385,54.141533,1.7478143,4.6287565,11.976063,.92904723,7.1064801,.88749737,18.542883,.003585187,.25563577,59.310204,5.2095923,29.849522,2.7923107,14.333306,8.645896,.40665337,5.4908366,81.334625,27.892191,12.218606,4.7230277,.087649405,.63561362,11513.571,1,164.7632,5.3686724,128.85414,4.0334153,3.8718011,64.525078,16.185558,6.5459199,8.8716087,10.914527,4.1545773,7.1080027,1.7884991,13.476399,-.0092279278,.050093144,57.838497,2.9004252,28.961126,18.241667,23.523849,25.586508,4.5715475,16.361547,81.622856,27.845396,3.2266269,10.335278,2.8906746,.45686641,10984.475,2
S10E18P01,10,95,30,65,18,10,51.880745,46.564743,33.103279,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,5000000,50,2000000,8,1,0,,,,0,,,,0,163.07382,4.7191162,.030018819,.16782768,115.25025,-22.232531,3.839946,1.0583911,75.118263,4.2583919,13.77947,5.7854972,1.3428998,.86311156,.41897377,4.0464597,5.1896029,.062896088,.36450437,68.410454,1.8125635,24.597086,4.2929888,8.7611437,14.759926,2.2182288,12.589373,84.892807,7.8933949,4.0042067,4.5701475,.54789668,.38776007,11056.688,7,163.42686,5.3646278,118.74794,4.0052333,6.5130877,50.72245,13.450292,9.5098448,19.804317,12.249795,3.1078105,4.5909061,3.2022436,10.097154,.080765054,.10224864,66.919838,2.1682076,25.287281,9.5468111,12.778223,28.604509,6.2527561,11.729225,74.275742,29.011641,2.4608884,9.0602055,1.8948292,.34802753,11235.675,6
