pitch_id,dv_received_offer,text
S11E17P02,1,"Lily and I'm Lindsay and we're from go me, we're seeking 1 million dollars, 48 percent equity in our company sharks were obsessed with the power of small babies are amazing Miracles. But as newborns, they tend to have limited motor control in their hands. And that's why many scratches our faces. Also, they tend to lose a lot of heat in their extremities. He, that they're going to need to thrive all while growing at a rapid Pace. This is why mittens and booties, and pajamas aren't every baby checklist. But let's face it, the current products on the market. Just Well-designed. I mean, how many parents have dealt with the frustration of losing that tiny Mitten, or that tiny soft because they just don't stay on. We have solved this problem. One, tiny hand, and foot at a time, go me is a thoughtfully designed line of essential baby products that are functional comfortable breathable and sustainable as well as beautiful. Our Flagship product. Called me Mets, is unique because they actually stay on to protect the baby. We do this with our signature to park closure clever. I'll go me boots feature. The two-part closure system as well using elastic to tighten, and Velcro to secure. So these boots actually do, stay on our patented. Go me jams, go from gown to sleep sack in one snap sharks. Who's ready to join us? Unleash. The Power of small, we've given you two different types. One is a welcome home set for babies that are going to be coming home from the hospital. you Mort super smart and cute. Amazing most amazing no idea. How many nurses have come to us and all these naked conferences. We've gone to said I had this idea, I will three-year-old, but when she came home for probably about the first six months, we will wondering why she had all these scratches on her ankle. We just didn't think that her toenails were cutting. Her was like, oh, sure. We'll just buy a nail cutter and we'll trim. And you're sleep-deprived, right? Are you don't part to trim those little nails. Correct."
S11E17P04,1,"My name is Joe Bellis Terry. I'm from shahada Pennsylvania and I'm here seeking a hundred and fifteen thousand dollars for 15% equity in my company. Sharks Property Owners can never feel to secure, you never know who's going to hop your fence break on your property in a Mill and night and rummage through your things. These Bandits cost thousands of dollars in Damages a day. You know, who I'm talking about. 15 years. I've seen it all these little Bandits dick through our trash cans. Breaking your antics debride defecate in our pools. Getting rid of raccoons can be costly and of course, there's no guarantee more will move in to take their place. So that's why I invented the Critter Parker, the most humane way to protect your property against raccoons and other pesky Wildlife being there. Raccoons have hyper sensitive hands and a lack of depth perception. Once it come in contact with a critter prickers patented plastic strips. They quickly move on the by trash panda. Hello. Peace of Mind, any plastic strip snap together very easily, either end to end, or side to side, to customize those locations, you want to protect. Also our life hinges, allow you to bend and shape the product around square and circular cases such as bird feeders offenses. The Critter pricker want to keep your property free of raccoons but of unwanted cats even humans. So who wants to get their paws on the Critter Parker? It's see how it works. I got some samples for you. That's so funny. That's great. It's a serious problem. Did you come well? These things are heavy. These are really serious prickers. Oh my God, that's for real. I'm just going to say these are extremely pointed all up and down and if you just touch it, it's serious hurts. Yeah. So let's say a raccoon steps on this. I mean, this is sharp doesn't make them believe."
S11E18P03,0,"Hello sharks. I'm Lola. And I'm from Los Angeles, California. I'm here asking for 150,000 dollars for 10% of my business. Betty Shucks. That's why I said that duvet cover. Struggle is real. It's definitely one of the most frustrating tasks ever first. You may have to crawl your way into your cover bad trying to line up all four corners while somehow get it out of. Is maze is beyond me. Now, your last confused disoriented and when you finally make it out alive, Your Love jumping up and down on your bed in hopes, they are confident will magically line up all of this words and hassle. Making your bed does not have to be challenging complicated, a stress ball, there's gotta be a better way. That's why I created the easiest fastest and Was user-friendly. Duvet cover ever known, introducing the badly? Our signature Innovative duvet cover has a three sided opening that makes inserting or removing your duvet a breeze. Like never before simply unzip the three sides place your duvet on top, spreading things out. The belly duvet cover is just very easy to use, even a child can handle and sharks. No need for crawling inside. So now She's gonna zip, the duvet cover up using our signature nylon zipper Zips Zip Zip. So, no more stuff in shopping or, you know, duvet gymnastics with bedroom. It's easy. Think about how much time you saved and what you can do with that precious time. So sharks who's ready to zip out this deal with me and bring badly to bed everywhere. I have samples for you."
S11E19P03,0,"Hey, sharks. I'm Shannon. And I'm Sarah, and we're from Evanston Illinois. Seeking ninety thousand dollars for 15% equity in our company. Seriously slime, sharks. I know what you're thinking seriously slime. That's right, sharks. We are serious about slime and you should be too. If you have children between the ages of 4 and 12 years old chances are, they've asked you to make slime by slime, clay with slime. Well, they've watched the endless. Videos online about slime slime is everywhere, and it's not going anywhere, but let's face the facts. Slime is messy. It's messy to make requires a lot of ingredients and when things don't go well, kids tend to go a little cray, and that is why we created seriously slime, where our motto is, let them make slime it. Seriously slime, kids get to experiment with lime and a fun and play driven environment where there are no looming. Concerns over that mess. Now. Rob, We understand you have a birthday coming up and we heard you wanted to celebrate a seriously slime. Thank you or honored. We are hoping you would come up and make a personalized slime at our mobile slime shop. Yes. Thank you. Bam, bam. I'm gonna be fun. Making slime is a three-step process. The first step is to make the Slime and top, you're going to stir this and I have you stir that? Yes, you met Chef. You're just gonna stir until all the ingredients are mixed. The next part you're going to pick Get up and eat it, like Brett. So how do I need it? You can pull and Pull and Pull and Pull and you're going to do this just for a minute or so. And we have another sign ready for you if you want to start personalizing. All right, service. Do I want glitter? Of course we do have products for colonists are look at the color beautifully. Robert, the truth comes out Robert, you're a slimeball"
S11E20P01,1,"Hi y'all. My name is Holly Cooper owner of Fried Green Tomatoes from Nashville, Tennessee, and I'm seeking 200,000 dollars in exchange for 15% Equity of my company. Fried green, tomatoes are food truck makes every item fresh to order our bacon lettuce. Fried green. Tomato sandwich is the favorite. Other favorites are grouper sandwich, a shrimp po-boy. If a cat Fish sandwich, but we're known best by visitors from all over the country. For our hand, battered Fried, Green Tomatoes fried pickles and our secret sauce. Our products are flying off the shelves and retail stores. So sharks, this business is Rife with opportunities. So who'd like to help spread a little bit of Nashville, Southern Hospitality all over the country. Are y'all hungry, we are hungry. Nice job, Holly. Thank you. Don't feed us, okay. All right. Thank you this from our food truck. You are back. Thank you, Holly Q. Thank you Martha. Oh, that are very good. Holly great. Thank you. This is the best part of the job in the worst part is great. So we do a seasonal business of special events. However, I just purchased a truck that we're going to be taken out for more lunch event our food truck. It's actually a 16 foot trailer, most of our events we're doing six hundred eight hundred dollars an hour and wow. Wow. And we have customers waiting more than an hour to get their favorites,"
S11E20P04,1,"from Bayside Queens, New York and I'm thinking three hundred thousand dollars in exchange for 15% of my company. Mural painter, we specialize in, you guessed it, the painting. Oh and my name is Emily. I put the mural painting. Mural painting is one of the most effective ways to grab the audience's attention and engage with the millennials. Picture this. What if this gorgeous mural was a promo for Shark Tank season 11, it would be all over social media. Check it out, I look at you. Damon. Okay, looking good. Horse"
S11E24P01,1,"Hi sharks. My name is Tara Williams and this is my husband Rob Williams and I'm here today seeking 100,000 dollars in exchange for 10% equity in my company. Dreamland baby shark. As a mom before I know better than anyone, there isn't a sound in the world worse than a crying baby with baby's waking up every few hours. The amount of uninterrupted sleep parents get because sometimes feel like bear to none. There's no way to function through life but sharks that's exactly what we were doing. When our son, Luke was nearly six months old. He was still waking up every hour and a half. Wow. When I say nobody was sleeping, I mean nobody not me. Definitely not make that is until I created this Dreamland baby. A weighted blanket sleep sack designed to help your baby. Feel calm fall asleep faster and stay asleep longer. The gentle weight increases, both serotonin and melatonin naturally, reducing, stress and increasing relaxation through deep touch stimulation. The first night, our son wore his dream line baby. He went from waking up every hour and a half to sleeping 12 hours through the entire night. It was an absolute game changer for our family so who wants to join me and make that dream? A reality. Wow. You have. We have front of you. Robert and Laura. You have the size small, which is 4 0 to 6 months, and the other three, gentlemen, have a medium 6. I'm going to sleep good night. So the beads inside, they're called poly pellets beat. So the same thing that's inside of a beanie bag, their little beads of plaster. Yes, yes. And they're completely safe there. Non-toxic their food grade. So"
S12E02P01,1,"sharks. My name is Ali. I'm from San Francisco, California and I am seeking five hundred thousand dollars in exchange for 5% of my company. Hello, I'm back, booty bag is an affordable comfortable and convenient way for women to shop for underwear. I started booty bag because I was sick of going to the mall, the semi annual sales, the clearance bins, the sales clerks. I want to give women that sexy feeling of sliding on a new. A pair of underwear without all the hassle or expensive price tag. So here's how it works. Select, How many pairs you want to receive in a month? Your size, your style option and for just $10, will deliver your new favorite undies up all without leaving the comfort of your couch. Our mission is to not only bring a necessity to women at an affordable price but to create a community that represents all women. This brand is made for women by women and with every pair of Just we donate to women in need. So sharks who's with me and making all women, feel good in their undies, civilians in a subscription service. Yes, it is. It's a monthly subscription. You're not committed to anything so you can get one pair for $10 or 2415. You get all 44 20? That's every month I burned through for underwear. Yes, I knew you were gonna say that you could skip or cancel at any time, but you can also go in and switch your Styles or downgrade or upgrade to our. These are samples. Can be like, look at this. This is how I get it. I'm here baby, I'm here. Yeah, so okay and you're manufacturing the underwear. That's my design. I stuffed them extra. So you guys have bra let's in there as well which I know will look fabulous on you, mr. Wonderful. Wow. This is making you not"
S12E02P03,1,"Hi, my name is the Home Journal and I'm seeking a hundred and fifty thousand dollars in exchange for 10% equity in my company goes. Sharks. We all know breakfast is the most important meal of the day but in your busy morning, the last thing you want to be doing is spending time making breakfast and let's be honest. A granola bar is not a meal you and morning meal should be effortless. We all know. Oatmeal is a hearty way to start the day. Well, who wants to stand here at the stove and whisk? This slimy mess. Who wants to juggle a spoon and a bowl as they Well, breakfast are snacking. Just got a whole lot simpler. Let's get rid of this mess. Whoa, sharks. Today, I give you the first-ever oatmeal in a ball. Same ingredients. You might put in your oatmeal at home milk, butter, sugar, steel, cut oats. We're doing the work for you, but we're making them bite-sized, handheld, and I'll heat and eat format. It's so simple to prepare. For creamy oatmeal within minutes. Is that simple? Who's ready to try goats oatmeal in a bar? All I need to know. How did you start making oatmeal balls? How did this start?"
S12E07P01,1,"sharks. I'm amberle. I'm Jennifer and I'm Christy where three cousins from Houston presenting. Our texas-sized ornament. We're speaking a hundred and fifty thousand dollars in exchange for 10% of our business. Do you have more Christmas cheer than storage space? Are you tired of spending hours? Decking your halls and your yard? Do you love big holiday cheer? But hate seeing all the melted snowman, the Slade Santa's and the roadkill Rudolph's flattened and deflated over Lawns the next morning. Well, we have the perfect holiday solution for you, introducing hollyball V, inflatable ornament. It's inflatable deflatable, and reusable. The all-weather material is UV resistant. You can easily hang them, stake them, sit them. And even float them and their storage friendly. You can fit three Holly balls in just a shoe box. This is the only time you'll want to have big Holly balls but a tiny package and we have the perfect product just for you. You have some samples here. So Let's try them out and have a ball. So I'm going to take off my top to show you how it deflates, what I mean by that is the topic. So you pop the top, pull the flag takes about 30 seconds for it to fully deflate and then to inflate your holy ball. You can use any household air compressor, we recommend are fast phone flater which will inflate your hollyball in less than 30 seconds. So easily insert the nozzle and then, put your pin in and you're happy, Holi ball, so which one of you Holly balls thought this thing up? I have lots of crazy ideas but last summer, we knew we wanted to do something creative together. I shared this idea of the inflatable ornament and it sparked their interest"
S12E08P01,1,"Hi, sharks. My name is Jessica leveson. Founder of peekaboo Organics. We make super premium, indulgent ice cream with a hidden ingredient. Now, I want to challenge you to a taste test to see if you can figure out what that secret ingredient is place it for you or I've original flavors, please dig in and see if you can figure it out. Okay. All right, I'll change this thing. I want you to tell me all the different things that you tips. Laurie. What do you taste in the first wave of chocolate? Robert tell me what you're tasting Heaven. What if I told you there's hidden veggies and every single flavor, I What's the one in the middle? It's Dairy ice cream with hidden veggies that you cannot see, or taste really absolutely. So it's real ice cream with vegetables thrown in. Absolutely. So the main ship actually has two cups of spinach and every container the mint chip. Wow. The strawberry has 14 baby. Every container the chocolate has 10. Cauliflower florets. The vanilla has the equivalent of a zucchini and a half. Wow. And the cotton candy has three, baby seats. You haven't told us what you came here for, okay, So I'm asking for eight hundred thousand dollars 48 percent of the company. Wow, enormous sales, I'm excited to tell you about them, so, we launched less than a year ago and today we're almost 900 stores have been 3,000 stores by the end of the year. What are Sales since we launched as four hundred fifty thousand dollars. That's You're asking for a ten million valuation Innovative high growth food, startups are trading at four to six times Revenue, multiple. I'll come on, this is ice cream with carrots. In it, we're projecting to end the year with 2.6 million in sales, we're in Whole Foods. Safe Way, ShopRite Weis Markets. What all these places like"
S12E08P03,1,"Hi sharks. My name is Kim. Makoi it and I am absolutely thrilled to be here. I'm seeking 225 thousand dollars in exchange for 15% of my company. Clicking carry, we've all been there. We just finished grocery shopping and now we're faced with the burden of getting all of those purchases home from the car to the car and again, from the car to your house. Now, if you're anything like me, you insist on doing this in just One quick trip and you often end up with the grooves and our hands and arms come true so much weight. What if I told you that I have the solution to this problem, allowing you to be hands-free while you do juggling. You could juggle all that life has to throw your way. It's with us. It's quitting carry you, simply twist the clicking. Carry open you load handle bags on each side. The She is to evenly distribute the weight and is any bad, what they handle plastic paper, even your purse will do the job, then you click the top back into place and you can either carry it in your hand or better. You're all set. Wow. So sharks. Who wants to help me to cook and carry this gadget into every Shopper? Saint that's comfortable right? It's very comfortable in your shoulder. Come up and try it out. this is great. Raise the roof? You can be my mule but you know, it's particularly good about this as a little flexibility. So it feels soft on the bone. All right, Barb, I'm going shopping later on me. To start at seven Great Kim. How much is it?"
S12E10P02,1,"are out Emily and Cole, have an offer on the table from Kevin for their unique. Condiment company, slice of sauce. There's anybody else. Yes, I would start asking that. That would be a Throwdown. I see these as a proof of concept that are going to be really hard to sell. No chance. You're doing 1.8 million of these selling online because people aren't going to know what to expect in terms of taste, right? It's the weird stuff that you otherwise would not have in your refrigerator that are that's going to work. What are the things? He to its refrigerator we're not looking at the refrigerator we're looking at places where the refrigerator isn't, right? So it's a picnic it's a but you've got to look at it. Where am I buying decisions made cause you're a new category people aren't going to think I need sliced ketchup. It's just not going to have it. Sounds like you're on the fence. Obviously, Mark, you're on the fence. I'm not. I'm going to make him an offer. Okay. What you got to do? We live on the road, we have four kids, we're watching football games concerts baseball but you said Then earlier, call that I really liked mess-free. Yeah, that was for kids, that's a premium at my house. So there's two rules in investing as I see it rule, number one is, don't lose money right? Rule number two is, don't forget rule number one? Yeah, okay. So I'm going to make this investment as convertible debt, okay, I'm gonna offer you 200 thousand dollars for 20%. When you hit you 1.8, it will convert into Equity. Okay, I understand that. Dilution of that Would you do it for 15% Malik? I'll do it for fifteen percent, but that means you can't listen to Mark. I would take mr. Wonderful's offer like that. Well, I give up all that Equity. Just"
S12E10P03,1,"Hi, sharks. I'm Christina, Lam. Founder of love this project. I'm here today, seeking 250,000 dollars for 5% of my company. shocks. I'm Gladys lamb, Chris is loving Mom. I have a finance and operations for the love is Project. What does the world need more of now? Look, and that's why I started to love this project to focus on spreading more positivity and And connection. Our Flagship love is Project. Product is our Artisan made love bracelets, which remind you to love and be loved every handmade bracelet is inspired by the culture and craftsmanship of each place of origin. We've been able to create over 2,000 jobs for FEMA. Artisans, in 10 countries are supporters resonate with our strong brand. Message of Love, they appreciate your authenticity or accessibility and social impact spread the love. I love, love is Frozen. Love is a Common Thread that connects us all as universal. So come spread the love with us. Have everyone, where the heart on the wrist."
S12E11P04,1,"How's it going sharks? My name is Maddie, I'm Paul, we're seeking a hundred fifty thousand dollars for 5% of our Fizz Ness we all know the sparkling water category is bubbling over right now. The nearly every brand has the same boring flavors uninspired, packaging and often artificial ingredients. Bora is a line of herbal Sparkling Waters. Made with sophisticated ingredients. Eye catching branding and natural flavors every can is filled with real herbal extracts. Fruits and flowers. We like to say it's just good clean. Yeah. Come meet our five, Heavenly varieties. Lemongrass coconut. We can't wait for you to dive into those samples in front of you. So sharks water, you waiting for Dada. Oh wow, that's very nice. Wow, that's really nice. Good. Glad to hear it. I was expecting yet another bubbly water. I'm not it to taste. The cactus cactus is not like saying, hey, herbal. This can be polarizing. Yes, the one you love. That's okay. Basil. Barry I like it. Great the lavenders I get some really fun with you. That's the best seller, the seller right now, mr. Lavender no note. No, is there a calories in it? Maddie? Yeah. Zero zero. Sugar is your artificial sweetener and of any kind not at all. That's fantastic. Thank you. What's your background?"
S12E12P03,1,"Hi, sharks. I'm Shira. I'm 17 years old and this is my brother Michael. We're from beautiful West Palm Beach, Florida. And we're here seeking 60 thousand dollars for 20% equity in our company. As a recent college graduate, I'm no stranger to enjoying a beverage at a bar restaurant or even a house party. And while these environments may be fun, they might not be the most safe or secure, especially for women. All it takes is for you to look away from your drink for just a second to end up in a terrible situation. Sharks. We're talking about drink spiking. And while it's not so, frequently talked about, it happens more often than you would think it can even happen while you're holding your drink. That's why I created nightcap a fun solution to a serious problem. It's a cover for your drinks. Also, super cute, scrunchy. Simply where nightcap on your wrist, or in your hair, pull out the cover. Place it over the top and pop in a straw when you're done with your drink just put the cover back into its pocket inside the scrunchie and you're on your way. And the best part is, it's reusable with nightcap. We've created a product that allows you to have fun giving you peace of mind knowing you're protected. So sharks, who's ready to take action? Save lives and get covered with. The world's coolest scrunchie sharks in front of you is a nightcap to try out for yourselves. Wow, that was fast and really easy. Okay, so I do it in my hair like this. Yeah, cool like that. Yes, it's a widespread problem on college campuses and who's your typical customer."
S12E14P01,1,"Hi sharks. My name is Haley pavoni and I'm from San Luis Obispo California today. I'm seeking a five hundred thousand dollar investment in exchange for 5% of my game changing company, passion Footwear. It's a Tale As Old As Time, a woman puts on her favorite pair of heels and heads out to work out to a wedding or out for the night, she is absolutely crushing her commute tearing up that dance floor and looking her absolute best for exactly 45 minutes. Suddenly her feet are on fire. She's regretting everything about her shoe choice. So I invented the ultimate solution to high heel pain and inconvenience the world's first fully convertible high heels. Now, not that I'm not totally crushing this outfit but let me slip into something. Just a little more comfortable with a quick Twist of the wrist are stylish. High heels, turn into comfortable and practical Flats, just like that. Wow! Wanna see me do it again? Yes, that's impressive. That is so much more comfy here at passion. We are determined to make traditional high heels and other ridiculous problems. A thing of the past now, sharks who's ready to majorly disrupt? The massive women's Footwear market and take the next step of this journey and some awesome convertible high heels, that's remarkable. I actually do have samples for each of you there in your size. Oh good. You know I love a good nude heel where we go. Haley has take part of our key. Innovation is we use completely different materials from any other high heel. In our midsole, they're totally flexible. When you have no body weight, it looks like it has an arch but the second you step down goes completely flat. So I popped the hill off. Okay. Now, am I supposed to also remove something from right here. So"
S12E14P04,1,"Hi, sharks. My name is Tyler. Simone, Creighton and I'm her mother Monique, Creighton, and we're from Houston, Texas. Whoo. we have a secret. Introducing the award-winning Sienna sauce. It's delicious. So good. It was even featured at the world food championships. Sharks, when I was eight years old, my favorite wing place close and I love their saw so much. I couldn't imagine life without it so I tried To recreate it, but ended up coming up with something even better. The Anna sauce was created. In my kitchen has grown into a line of three flavors Tangy. Lemon, pepper and spicy. It's gluten-free has no high fructose. Corn syrup and can be used as a marinade. Zip. Good favorite, everything sauce that's just the beginning. We're seeking a hundred thousand dollars for 10% of our company and we'd love your help. But first, let us sauce up your life. We're to ask you to start from left to right with our famous Sienna wings. That's where we got started in our kitchen and 2017, then we will have our French toast bacon Jam. So, the great thing about our sauce is also an ingredient. Yeah. So we use our Tangy to create a bacon Jam. Wow, I'd love to make and jam the Tangy but and it's got a little cook. my so good. Next, you'll have the roasted lemon pepper. Brussels sprouts and potatoes. Sr our most popular flavor. The next, you're going to go to the Smoke sauce. That's why new sauce that we're introducing for her birthday. Next month. We're introducing us. How old are you? I'm 16 so small. Oh my goodness. nan the last, you have your shrimp cocktail and we save the spicy for last because we don't want you to mess up your pallet before you get to that spice."
S12E15P01,1,"sharks. I'm Nita and I'm Judy. We're from Mandeville Louisiana. And we're seeking a hundred and fifty thousand dollars for 10% of our company, the better better It's hard to find sheets that fit your mattress perfectly there. Either way too baggy or they're too tight and the fitted sheet pops off of the corner of the mattress and putting on sheets, is hard mattresses weigh a ton and they're too heavy for seniors or those with disabilities. So what if we told you that there's a product Duct that solves these problems and a whole lot more. It's the better better. The greatest bed making product ever invented. The better better is a giant head band that wraps around the sides of your mattress. You put it on once and it becomes a part of your mattress for the lifetime of your mattress and putting on sheets is now fast. Easy me show, I'm Nita, I will with the better better, there's no more lifting the heavy mattress and there's no more talking underneath the mattress you simply take Better better flip it down, put your fitted sheet in and flip, the better better back up. That's it, it's that easy neither show them. The top sheet, I will take the better, better flip it down. Put your top sheet in, put the better better back up. Did you see her lift that heavy mattress? No, you didn't cause she has a That's right. And wait, there's more you could start your book. Oh there you go. Phone are your glasses. Wow, so sharks, who wants to join us and put a better better on every bed in the world and there is a Better Batter in front of each of you. How did you discover this idea?"
S12E15P03,1,"Hi, sharks. My name is Lisa, behrendt off. I'm from New York City and I'm seeking a hundred fifty thousand dollars in exchange for 5% equity in my company, walkie pause. So a couple of years ago in my dog got sick from ingesting, snowmelt chemicals, on the sidewalks of Manhattan. My vet recommended he wear booties. The problem was he hated them was incredibly challenging, trying to get full individual booties on to his swimming pools. He was so uncomfortable. He better be one of them with phone off. I guess not straight towards a frustrating experience to say the least, and I knew there had to be a better way. And that is why I created walkie boss walkie pores. Are the world's first start. He legging and a better booty, why? Because they designed to stay on all four leggings connect to each other, over your dog's back. So you will never lose a booty again. I waterproof rubber booties, protect her dog's paws. From harmful chemicals, hot Pavements rain and stove. While preventing dirt germs and allergens from entering your home. And best of all sharks, they are super easy to get on, you just slip, your dog's Paws into each of the four. Poor openings, connect with the adjustable connector, over the back foot, perfect, customizable fit, it's as easy as 123. So which one of you sharks would like to make a doggone good investment and join our walking pause pack. Can you do this? What's with the dog? Can you carry it with us? No, no, no. Please don't do. You sell one for the size extra. Small sales for 2999. I've to 3999, what does it cost to make us? So it ranges from 4 dollars and forty cents after five dollars and twenty cents. I mean, I'm also asking about new products, I mean, tell me about you,"
S12E15P04,1,"Hi, sharks. My name is Samantha John. I'm here from Brooklyn. New York seeking four hundred thousand dollars for four percent equity in my company, Hopscotch back in the day when you were little sharks. Did you ever run a lemonade stand or mow your neighbors? Lawn kids, love running businesses because it's a way to make their own money and participate in the real world. But in today's digital economy, lemonade stands are a thing of the past. That's why I created hopscotch It's the best way for young, entrepreneurs to build and run their first business on the internet, all from their mobile device. They use the kid, friendly programming language. I invented to make incredible games that rival. Anything you see in the store, and that's not all shark by selling those games. To the hundreds of thousands of children in our community, they can turn their Creations into real currency and the best part. They're learning real coding skills. That will be Valuable Tools in their future college classes. And even careers do our fun educational app. Parents will be blown away with what their kids can make do. Learn Concepts from game design to Graphics animation and so much more. So sharks, you've all talked to kids about how they are the entrepreneurs of the future. Here's your chance to put your money where your mouth is, which one of you wants to Hopscotch with me into the digital age. Your last name is John. My last name is John. I feel you were Brooklyn. Yeah, we might, we might be family. nan So, in front of you, you have an iPad and I've chosen two of my favorite Hopscotch games in a demo version of hopscotch for you to try to depict the ones. I did that. I posted all the Hopscotch with my daughters."
S12E16P02,1,"Hello, sharks. I'm Nancy brockner from Lewes, Delaware, and I'm here to talk about something, we have all experienced stress and as a matter of fact, I'm feeling some of it now standing in front of all of you. Now, I think you'll all agree with the current pandemic situation, stress has reached an all-time high, and this may seem unbelievable. But I believe I've come up with a solution to stress and it's so simple, you'll be saying pinch. And that's what it's called. Pinch Me therapy, do it's an Innovative aromatherapy, infused moldable, multi-sensory stress. Reliever at the first hint of stress, simply take some out, need it and allow the calming to begin. Now for the last 20 years I've worked as a therapist in the field of stress reduction. I've seen time and time again. What's most effective to quickly distress? And I wanted to find a way to reach more people. I'm confident with your helping expert. Otice. We can reduce stress around the world. I'm seeking three hundred thousand dollars in exchange for seven percent of my company. Wow, I just got stressed. Yeah, now we're stressed. There's some samples in front of you, that should help. So sharks, who wants to pinch me and make some dough. So we just scoop it out, Loop it out. Yeah, and there's no wrong way to use it, you can eat it. Massage it take as little, or as much as you like out, and you can use it over and over. Yeah, this was great. Fantastic. I love yellow. The same components there because one more stress. What happens is everything in our system runs tight, including a breath, nan our brain is still heavily hardwired to our fingers. This helps us to become a little bit more centered and the tension that we have in our inner body, has a way to release out through the fingers. So my child gets a hold of this, no problem. Yes, lab tested safe, non-toxic it tastes hideous. So I don't think anybody would even consider it. Yeah,"
S12E16P04,1,"Hi, sharks. My name is Beth bimbo. I'm from Rochester Minnesota. And I'm here, seeking 250 thousand dollars for five percent of my business. Busy baby. Wow, if you've ever gone out to eat with an infant or a toddler, you know how stressful it can be you struggle to keep things out of baby's reach. Give them something acceptable to play with only to have that item immediately thrown onto the floor. You pick it up, wipe off the gross germs which are of concern now. More than ever. Return it to the child and inevitably the cycle, continues the entire meal, a problem, solver, by Nature. I decided to create something to keep our kids entertained, and to save our backs and Sanity parents. Keeping your baby's busy. Just got a whole lot easier because of the busy baby. Matt, the busy baby, Matt is a 100% food grade silicone placemat that suctions to any smooth surface and it has a tether system that allows As you to attach any of baby's, favorite toys to the mat. So that they always stay within Arm's Reach, it's a clean place for babies food dishwasher-safe, rolls up into a convenient sleeve that fits easily in your purse or diaper bag. And best of all, No more toys on the floor and the busy baby. Matt has endless uses wrap it around a shopping cart handle to stop baby from teething on those nasty handles, Stick it to a window motivate baby to stand up and play big kids can even color on it with washable markers that easily wipe clean. Now, who wants to get busy. Oh, that's sticks. Riley, it works. Tell us about you and how you came up with this, okay? nan"
S12E20P01,1,"Hello, sharks. How are you? My name is anneka Goodwin Hildebrand and I live in Greensboro North Carolina. I am the head diva in charge at opulence. MD Beauty and I am here, seeking 75,000 dollars in exchange for 5% of my company sharks, don't you love my eyelashes? Yes, I love everything, they're fake"
S12E20P03,1,"Hi sharks. I am Melissa Clayton from Acton Massachusetts and I am so excited to be here. I am coming here today asking for 100,000 dollars for 20%, equity in my company. The mat if you were to ask most women at some point in their life, have put a hair dryer on top of a toilet bowl and that's disgusting and they bounce their makeup and their brushes all around the edges of the sink, because there's no counter space. And it's just waiting for something to fall and break the entire process of getting ready is messy and unorganized because there's no counter space. Well, that is literally all about to change with my product, the math. I'm going to clean this up, and then I'm going to show you Introducing the mat. This simple compact product, simply unfolds lays right, over your bathroom sink and creates an instant counter. It can also hold your hair brush and it lays flat and sturdy. And the mac and hold two pounds of makeup and product. Then that also has little ridges, so that your makeup won't fall on the floor and your brushes will stay clean and literally, You will hold everything. That was just all over. That bathroom sink. See, it's all there. And then, the best part about the mat, is that it folds up to the size of a tablet for easy storage. And for travel sharks, the mat is an absolute game changer for the millions and millions of women, getting ready in bathrooms with no counter space. So now, who is getting ready to give me a deal. So Melissa tell us about you"
S12E21P03,0,"Hello sharks. My name is Jill visit and I'm from Austin, Texas. I'm here. Seeking 100,000 dollars for 20% of my company. The salad slay the salad sling is the world's best green string device. We all want to be healthy and eat more veggies but until now, the only option has been my Nemesis my old salad spinner. This thing is huge and it's a pain to wash every time I want to use it. I gotta grab it. The top shell and then wash all these pieces for a busy working mom. Just trying to make a quick healthy meal that just does not work. So, I invented a better way, and I call it the salad sling. This funny-looking towel drives wet Greens in seconds. Simply place your wet greens. Lettuce or herbs in the center, gather up the handles and flying it. The centrifugal force of the spinning pulls, the moisture from the grains and the super absorbent microfiber soaks up the excess. No. Oh my God. There's also a waterproof liner in the center, the keeps all that water from flying all over your kitchen. Best of all when you're done simply looked over and use it again, hang it up to dry or toss it in the washing machine and no more reaching for the top shelf, valid sling is Compact and easy to store anywhere. So who's To help me take the hassle out of prepping healthy meals. And now, you guys each have a sample, I would love for you to show off your swinging style as well. So just open it up. So"
S12E22P01,1,"Hi, sharks. My name is Kailyn Market. I am from New York City and I'm here. Seeking 500,000 dollars in exchange for 5% of my company. Wow, stress and mental exhaustion, can wreak havoc on our minds bodies and relationships. Five years ago, I was working around the clock at an early start up and was looking for a new and healthy way to unwind. And unplug, I tried meditation yoga even essential oils without much success. Then there's tiny object changed, everything a jigsaw puzzle, focusing on one simple task and building something. Piece-by-piece felt both relaxing and rewarding. I lost the urge to check my phone and truly cleared. My head problem was all the puzzles on the market are outdated uninspired. And well kind of lame sharks, let me introduce you to giggy. Modern puzzles with a mission. Each Jiggy features, unique art by an emerging female artists from around the world. A percentage of every sale goes directly to that artist empowering these up-and-coming creatives and giving them a platform to Showcase their work. Each puzzle comes in a reusable glass jar and includes simple tools. To preserve your work of art when the final pieces in place and please spread our puzzle. Glue over the pieces and transform it into a beautifully crafted art print. We are Saying the humble jigsaw puzzle. Reconnecting people with both mindfulness and art one piece at a time. Now, who's ready to get jiggy with us in front of you? You have some puzzles, each, a different artwork. Oh, it's beautiful. That's cool."
