pitch_id	prediction	isFemale	Gender_Revealed	Real_Received_Offer	keywords
S09E24P01	0	0	0	0	saturated market,lack of unique value proposition,high competition,insufficient financial details
S09E24P01	0	0	1	0	saturated market,lack of unique value proposition,high competition,insufficient financial details
S09E24P02	0	1	0	1	saturated market,unclear differentiation,product complexity
S09E24P02	1	1	1	1	innovative product,skincare industry,female entrepreneurs,patented technology,clear problem and solution,market potential.
S09E24P03	0	0	0	1	unclear pitch,lack of details,confusing presentation,missing financials and market analysis.
S09E24P03	0	0	1	1	unclear pitch,confusing presentation,lack of professionalism,potential market saturation,health claims verification
S09E24P04	0	0	0	0	dietary supplement skepticism,investor dislike,early stage,health claims,regulatory concerns
S09E24P04	0	0	1	0	dietary supplement skepticism,lack of proven efficacy,regulatory concerns,investor disinterest in supplement market,high valuation for early-stage company.
S10E01P01	0	0	0	1	high valuation,niche market,existing solutions (cameras,secure delivery boxes),complex logistics for delivery drivers.
S10E01P01	0	0	1	1	high valuation,niche market,existing solutions (cameras,secure delivery boxes),competition,investor skepticism
S10E01P02	1	0	0	1	innovative product,family business,entertainment value,patent protection,child entrepreneur,non-toxic and safe product
S10E01P02	1	0	1	1	innovative product,family business,utility patent,child entrepreneur,entertainment value,non-toxic and safe for kids.
S10E02P01	1	0	0	1	unique product,pet industry,demonstration,entertainment value,clear problem and solution,market potential
S10E02P01	1	0	1	1	pet industry,innovative product,demonstration,engagement,entertainment value,clear problem and solution,large market potential
S10E02P02	1	0	0	0	innovative product,relatable problem,engaging demonstration,strong pitch,clear market need,health benefits,interactive presentation
S10E02P02	1	0	1	0	innovative product,relatable problem,engaging demonstration,personal connection with investors,clear solution,large target market (parents with infants)
S10E02P03	1	1	0	1	unique product,relatable problem,entertainment value,clear market need,engaging presentation
S10E02P03	1	1	1	1	unique product,female entrepreneurship,humor,relatable problem,entertainment value,clear market need
S10E02P04	1	1	0	1	unique product,large market potential,clear differentiation,appealing presentation,strong entrepreneur passion.
S10E02P04	1	1	1	1	unique product,large market potential,clear problem and solution,strong presentation style,appealing to adult market.
S10E03P01	0	1	0	0	unclear financials,niche market,high valuation,health food saturation
S10E03P01	0	1	1	0	unclear financials,casual presentation style,niche market,lack of scalability evidence
S10E03P02	0	0	0	1	cryptocurrency volatility,regulatory risks,complex explanation,niche market appeal,investor skepticism on tech understanding.
S10E03P02	0	0	1	1	cryptocurrency volatility,regulatory risks,market saturation,complexity in pitch,lack of unique value proposition.
S10E03P03	0	0	0	1	niche market,high investment ask,unclear financials,regional expansion risk
S10E03P03	1	0	1	1	unique product,growing market,health trend,experienced entrepreneur,clear expansion plan
S10E04P01	0	0	0	1	saturated market,niche product,unclear differentiation,high valuation
S10E04P01	0	0	1	1	male grooming saturation,high valuation,awkward presentation"
S10E04P03	0	1	0	1	confusing pitch,unclear value proposition,presentation style,market saturation in health snacks
S10E04P03	0	1	1	1	confusing pitch,unclear value proposition,presentation style,lack of financial details
S10E04P04	0	0	0	1	unclear pitch,confusion,lack of focus,entertainment over substance
S10E04P04	0	0	1	1	confusing pitch,unclear value proposition,celebrity gimmick,lack of financial details
S10E05P01	0	1	0	0	confusing presentation,unclear product description,lack of financial details,chaotic pitch structure.
S10E05P01	0	1	1	0	unclear pitch,confusing presentation,lack of financial details,product ambiguity
S10E05P02	1	0	0	1	innovative solution,large market potential,personal success story,scalable technology,appealing to frequent travelers.
S10E05P02	1	0	1	1	innovative solution,large market potential,personal success story,clear value proposition,reasonable valuation.
S10E05P03	1	0	0	1	innovative product,significant sales,patented technology,market potential,high entertainment value.
S10E05P03	1	0	1	1	innovative product,significant sales,patented technology,market potential,high entertainment value.
S10E05P04	1	1	0	1	growing market,health trend,affordable diy solution,profitable business,scalable model
S10E05P04	1	1	1	1	trendy product,large market,cost-effective solution,female entrepreneurship,engaging pitch,sample product demonstration.
S10E06P02	0	0	0	0	unclear presentation,niche market,product demonstration effectiveness questionable,security product market saturation.
S10E06P02	0	0	1	0	aggressive tone,unclear demonstration,safety product market saturation,lack of unique value proposition,potential liability issues
S10E06P03	0	0	0	1	niche market,low investment appeal,high valuation,entertainment-focused pitch
S10E06P03	0	0	1	1	overvalued,niche market,novelty product,entertainment value high but practical investment appeal low.
S10E06P04	1	0	0	1	health trend,low-carb,sugar-free,proprietary blend,taste approved by sharks,growing market demand,appealing valuation.
S10E06P04	1	0	1	1	health trend,sugar-free,ketogenic,proprietary blend,taste approved by sharks,reasonable valuation.
S10E07P01	0	0	0	1	niche market,entertainment gimmick,unclear business model,seasonal limitation,investor skepticism.
S10E07P01	0	0	1	1	seasonal business,entertainment gimmick,unclear financials,niche market,investor skepticism
S10E07P02	0	0	0	1	declining sales,unclear pitch,market potential questionable,financial instability.
S10E07P02	0	0	1	1	inconsistent pitch,unclear details,declining sales,lack of market validation.
S10E07P03	0	0	0	1	impractical product,niche market,lack of focus,unclear business model
S10E07P03	0	0	1	1	impractical product,niche market,lack of serious business model,entertainment value overshadowing viability.
S10E07P04	1	1	0	1	unique concept,health trend,scalable business model,food industry appeal,engaging presentation
S10E07P04	1	1	1	1	unique concept,food industry,scalable business model,health trend,entertainment value,strong pitch presentation
S10E08P03	1	0	0	0	multiple offers,strong interest from sharks,high revenue projections,scalable market potential,positive feedback on product and branding.
S10E08P03	1	0	1	0	multiple offers,strong interest from sharks,high revenue projections,scalable market potential,appealing product
S10E09P02	0	0	0	0	high valuation,niche market,complex product,fitness industry saturation,investor skepticism on reinventing established equipment.
S10E09P02	1	0	1	0	innovative product,large market potential,health and fitness trend,engaging pitch,clear problem and solution,expansion strategy
S10E09P03	0	0	0	1	niche market,diy solution,lack of proprietary technology,high competition in coffee market,unclear financials and scalability.
S10E09P03	0	0	1	1	niche market,diy solution,lack of proprietary technology,high competition in coffee market,unclear financials and business scalability.
S10E09P04	1	1	0	1	parenting solution,relatable problem,simple and innovative product,clear market need,appealing to parent investors,emotional connection,practical with added features.
S10E09P04	1	1	1	1	innovative product,relatable problem,clear solution,strong personal story,female entrepreneur,family-oriented product,potential market demand
S10E10P01	0	0	0	1	niche market,high risk,unclear revenue model,novelty appeal,scalability concerns
S10E10P01	0	0	1	1	niche market,entertainment value,scalability concerns,investor fit,financial risk
S10E10P02	1	0	0	0	ethical clothing,social impact,unique value proposition,strong mission,emotional appeal,market trend towards sustainability.
S10E10P02	1	0	1	0	ethical clothing,social impact,unique value proposition,strong mission,emotional appeal,market trend towards sustainability.
S10E10P04	1	0	0	1	innovative product,pet care market,engaging demonstration,clear problem and solution,reasonable valuation
S10E10P04	1	0	1	1	innovative product,pet care market,engaging demonstration,clear problem and solution,reasonable valuation.
S10E11P01	0	1	0	1	niche market,unclear financials,lack of scalability,investor fit,product uniqueness
S10E11P01	1	1	1	1	unique product,viral social media presence,retail interest,female entrepreneurship,problem-solving product
S10E11P04	1	1	0	1	innovative product,strong emotional appeal,large target market,relatable problem,personalized pitch
S10E11P04	1	1	1	1	unique product,strong emotional appeal,large target market,personal connection,female entrepreneur,practical solution
S10E12P01	0	1	0	0	unclear pitch,confusing presentation,lack of focus,safety product in saturated market,insufficient financial details
S10E12P01	0	1	1	0	niche market,unclear presentation,safety product saturation,lack of financial details
S10E12P02	0	0	0	1	saturated market,lack of unique value proposition,high valuation,investor interest in innovative differentiation
S10E12P02	0	0	1	1	saturated market,lack of unique value proposition,high valuation,entertainment value moderate
S10E12P03	0	0	0	1	niche market,unclear presentation,entertainment over substance,lack of financial details.
S10E12P03	0	0	1	1	niche market,unclear presentation,entertainment over substance,lack of financial details
S10E12P04	0	1	0	1	high valuation,niche market,unclear differentiation,investor skepticism
S10E12P04	0	1	1	1	high valuation,niche market,educational effectiveness unclear,investor engagement concerns.
S10E13P01	0	0	0	1	niche market,unclear presentation,product feasibility concerns,safety certification questions,investor fit.
S10E13P01	0	0	1	1	niche market,unclear presentation,product feasibility concerns,safety certification questions,investor fit.
S10E13P02	1	1	0	0	innovative product,health-conscious trend,unique selling proposition,large market potential,engaging pitch.
S10E13P02	1	1	1	0	innovative product,health-focused,unique selling proposition,large market potential,appealing to conscious parents,strong presentation style.
S10E14P01	0	0	0	1	niche market,unclear presentation,confusion in pitch,high investor skepticism,product complexity
S10E14P01	0	0	1	1	niche market,unclear presentation,product confusion,high effort for consumers
S10E14P04	0	1	0	1	unclear description,lack of professionalism,niche market,presentation style
S10E14P04	0	1	1	1	unclear product description,lack of professionalism,confusing pitch,family involvement distraction,niche market.
S10E15P01	1	0	0	1	innovative solution,large market,clear problem,entertainment value,experienced founders.
S10E15P01	1	0	1	1	innovative solution,large market,experienced founders,entertainment value,tech-driven product.
S10E15P04	0	1	0	1	overvalued,confusing pitch,lack of focus,competitive market
S10E15P04	1	1	1	1	ethical sourcing,subscription model,niche market,female entrepreneurship,emotional appeal,food industry trends
S10E16P01	1	0	0	1	innovative wellness solution,growing trend,high-end market appeal,clear business model,scalability potential
S10E16P01	1	0	1	1	innovative wellness solution,growing market,high-end experience,proven team,scalable business model
S10E16P02	0	0	0	1	niche market,high valuation,unclear financials,potential resistance to product concept
S10E16P02	0	0	1	1	niche market,high valuation,unclear financials,environmental focus,specialized product
S10E17P01	1	0	0	1	unique product,strong presentation,food industry appeal,customization options,clear passion and enthusiasm.
S10E17P01	1	0	1	1	unique product,strong presentation,food industry appeal,scalable concept,entertainment value
S10E17P04	0	1	0	1	unclear pitch,lack of financial details,unprofessional presentation
S10E17P04	0	1	1	1	unclear pitch,lack of professionalism,insufficient financial details,product uniqueness questionable
S10E18P01	0	0	0	1	high valuation,unclear pitch,investor concerns,lack of clarity in financials.
S10E18P01	0	0	1	1	unclear pitch,high valuation,confusing presentation,lack of clear financial details
S10E18P03	1	0	0	1	innovative product,entertainment value,clear problem and solution,market potential
S10E18P03	1	0	1	1	innovative product,entertainment value,clear problem and solution,market potential in beverage accessories,humorous pitch
S10E19P01	0	0	0	1	confusing pitch,lack of clear business model,unclear market potential,entertainment value not focused on business viability.
S10E19P01	0	0	1	1	confusing pitch,unclear business model,lack of professionalism,entertainment value low
S10E19P02	1	0	0	1	customizable product,high market need,expert founder,scalable solution,health and safety concern.
S10E19P02	1	0	1	1	innovative solution,essential product,customization,health concern,scalable business model,strong founder expertise.
S10E19P03	1	0	0	0	universal problem,eco-friendly solution,broad market appeal,engaging presentation,clear demonstration
S10E19P03	1	0	1	0	universal problem,eco-friendly solution,engaging presentation,clear market potential,reasonable valuation
S10E20P01	1	1	0	1	unique product,high demand,scalable business,food industry appeal,engaging presentation
S10E20P01	1	1	1	1	unique product,high demand,scalable business,engaging presentation,food industry appeal
S10E20P02	0	0	0	1	high valuation,niche market,operational complexity,unproven revenue model,competition from digital payment platforms.
S10E20P02	0	0	1	1	high competition,regulatory challenges,unclear revenue model,limited scalability,niche market
S10E20P03	0	0	0	0	niche product,unclear market size,novelty appeal,sustainability angle positive but insufficient financial details
S10E20P03	0	0	1	0	niche product,unclear market demand,product practicality concerns,investor skepticism
S10E20P04	1	0	0	1	innovative solution,health and wellness market,clear demonstration,entertainment value,reasonable valuation
S10E20P04	1	0	1	1	innovative solution,relatable problem,clear demonstration,entertainment value,health and wellness market growth
S10E21P01	1	1	0	1	first-to-market,pet industry,emotional appeal,innovative product,growing market potential
S10E21P01	1	1	1	1	innovative product,first-to-market,pet care market,emotional appeal,strong presentation
S10E21P02	0	0	0	1	niche market,limited appeal,accessory-focused,small-scale problem,fashion dependency
S10E21P02	0	0	1	1	niche market,limited appeal,accessory-focused,small-scale problem,investor interest
S10E21P03	0	0	0	1	previous rejection,lack of sales,prototype stage,high risk,investor skepticism
S10E21P03	0	0	1	1	no initial sales,previous rejection,high valuation,prototype stage,operational concerns
S10E21P04	0	0	0	0	unclear pitch,confusing presentation,lack of focus,insufficient financial details
S10E21P04	0	0	1	0	unclear pitch,confusing product description,lack of professionalism,insufficient financial details
S10E22P01	0	0	0	1	incoherent,lacks clarity,no clear business model,unfocused pitch
S10E22P01	0	0	1	1	incoherent,confusing,lacks clear business proposition,entertainment value low,difficult to assess market potential and business model.
S10E22P02	1	1	0	0	unique product,strong market presence,expansion potential,entertainment value,appealing to millennial demographic
S10E22P02	1	1	1	0	unique product,strong market presence,scalable business model,appealing to millennial demographic,entertainment value in pitch.
S10E22P03	0	0	0	1	niche market,limited appeal,novelty item,low investment return potential
S10E22P03	0	0	1	1	niche market,novelty product,limited appeal,entertainment value,small investment ask
S10E22P04	0	0	0	1	niche market,unclear differentiation,potential safety concerns,limited appeal
S10E22P04	0	0	1	1	niche market,unclear demonstration,product limitations,complex installation concerns.
S10E23P03	1	0	0	1	innovative,eco-friendly,unique product,entertainment value,market potential,health benefits
S10E23P03	1	0	1	1	innovative,eco-friendly,unique product,entertainment value,market need for natural pest control solutions
S10E23P04	0	0	0	1	unhealthy food concept,niche market,potential health trend misalignment,high risk.
S10E23P04	0	0	1	1	unhealthy food concept,niche market,potential health criticism,high valuation.
S11E01P03	0	1	0	1	unclear pitch,confusing presentation,product safety concerns,lack of financial details
S11E01P03	0	1	1	1	unclear pitch,confusing presentation,product differentiation unclear,safety concerns,niche market.
S11E01P04	1	0	0	1	unique product,plant-based trend,gluten-free option,strong personal story,appealing food category,ready-to-eat convenience.
S11E01P04	1	0	1	1	unique product,plant-based trend,convenience,gluten-free option,cultural and personal story,food industry growth potential.
S11E02P01	0	1	0	1	niche market,unclear financials,high valuation,lifestyle product,limited appeal
S11E02P01	1	1	1	1	health and wellness trend,innovative product,clear problem and solution,strong emotional appeal,female entrepreneurship.
S11E02P02	1	0	0	1	health and wellness trend,profitable,growing sales,interactive pitch,scalable product
S11E02P02	1	0	1	1	health and wellness trend,profitable,substantial sales growth,interactive pitch,scalable product
S11E02P03	0	1	0	0	unclear pitch,lack of financial details,unprofessional presentation,questionable product efficacy
S11E02P03	0	1	1	0	unclear pitch,lack of financial details,unprofessional presentation,questionable product efficacy
S11E03P02	1	0	0	0	innovative product,clear problem and solution,strong market potential,appealing presentation,proprietary technology
S11E03P02	1	0	1	0	innovative product,clear problem and solution,strong presentation,proprietary technology,large market potential
S11E03P03	1	0	0	1	innovative technology,wireless charging market,unique product feature,high demand for tech solutions,strong presentation.
S11E03P03	1	0	1	1	innovative technology,wireless charging market,strong presentation,high market potential,clear problem and solution,entertainment value.
S11E04P01	0	0	0	1	niche market,operational complexity,scalability concerns,specialized service,limited appeal
S11E04P01	0	0	1	1	niche market,operational complexity,limited appeal,high investment ask
S11E04P02	0	1	0	1	unclear pitch,lack of details,confusing presentation,missing financials and business model details
S11E04P02	1	1	1	1	unique product,clear problem and solution,relatable issue,engaging presentation,female entrepreneurs
S11E04P03	0	0	0	0	oversaturated market,lack of innovation,unclear differentiation,presentation style,investor interest.
S11E04P03	1	0	1	0	innovative product,market need,entertainment value,clear demonstration,engaging pitch
S11E04P04	0	0	0	1	repetitive speech,unclear presentation,lack of professionalism,high valuation,niche market
S11E04P04	0	0	1	1	repetitive introduction,unclear presentation,high valuation,niche market.
S11E05P02	0	0	0	0	saturated market,unclear unique value proposition,financial strain,personal anecdote-heavy pitch
S11E05P02	0	0	1	0	unclear pitch,high competition,personal anecdote,financial strain,market saturation
S11E05P03	0	0	0	1	niche market,product complexity,potential damage to shoes,unclear financials
S11E05P03	0	0	1	1	niche market,product complexity,potential damage to shoes,unclear mass appeal,investor skepticism
S11E05P04	1	0	0	1	medical device,large market,experienced team,patent pending,fda compliant,clear problem and solution,high entertainment value
S11E05P04	1	0	1	1	innovative product,large market,experienced team,athlete endorsement,health and wellness trend
S11E06P02	0	0	0	0	niche market,operational challenges,high valuation,lack of diversification
S11E06P02	1	0	1	0	unique product,health trend,market potential,engaging presentation,personal story,product demonstration.
S11E06P04	0	0	0	1	oversaturated market,lack of innovation,unclear differentiation,high valuation
S11E06P04	0	0	1	1	oversaturated market,lack of innovation,common product,high valuation
S11E07P03	1	0	0	0	innovative product,large market potential,relatable problem,entertainment value,clear demonstration.
S11E07P03	1	0	1	0	innovative product,relatable problem,strong presentation,entertainment value,clear market potential.
S11E08P01	0	0	0	1	unclear pitch,lack of focus,confusing presentation,missing business details,emotional appeal without substance.
S11E08P01	0	0	1	1	confusing pitch,lack of clarity,no clear business model,emotional appeal without substance.
S11E08P02	1	1	0	1	unique product,growing vegan market,strong personal story,entertainment value,clear expansion vision
S11E08P02	1	1	1	1	unique product,growing vegan market,strong personality,clear passion,entertainment value.
S11E08P04	0	0	0	1	high valuation,niche market,product differentiation unclear,scalability concerns.
S11E08P04	0	0	1	1	high valuation,niche market,product differentiation unclear,investor skepticism on scalability and patent value.
S11E09P02	0	0	0	1	niche market,seasonal product,gimmick,limited appeal,entertainment value high but practical investment low
S11E09P02	0	0	1	1	novelty product,seasonal limitation,niche market,entertainment value high but practical investment appeal low
S11E09P04	1	0	0	1	problem and solution,demonstrable product,entertainment value,seasonal relevance
S11E09P04	1	0	1	1	innovative product,holiday season relevance,interactive demonstration,clear problem and solution,reasonable valuation
S11E10P01	0	1	0	1	niche market,safety concerns,product differentiation,investor interest
S11E10P01	1	1	1	1	unique product,relatable problem,strong emotional appeal,female entrepreneurs,family business,clear market need.
S11E10P02	0	0	0	0	confusing pitch,unclear technology explanation,lack of financial details,disorganized presentation
S11E10P02	0	0	1	0	confusing pitch,unclear value proposition,lack of focus,excessive valuation
S11E10P03	0	0	0	0	saturated market,novelty product,safety concerns,demonstration issues
S11E10P03	0	0	1	0	saturated market,novelty product,safety concerns,demonstration issues
S11E10P04	0	0	0	1	high valuation,unclear innovation,limited differentiation,potential market skepticism
S11E10P04	0	0	1	1	high valuation,unclear innovation,niche market,product differentiation unclear
S11E11P01	0	1	0	1	young age,unrealistic qualifications,niche product,unclear market demand,presentation style.
S11E11P01	0	1	1	1	young age,unrealistic credentials,niche product,unclear market demand,presentation style.
S11E11P04	0	1	0	1	unclear pitch,confusing presentation,lack of focus,market saturation
S11E11P04	0	1	1	1	unclear pitch,confusing presentation,lack of financial details,unclear market differentiation
S11E12P01	0	0	0	1	unclear pitch,product differentiation unclear,market saturation,presentation style
S11E12P01	0	0	1	1	confusing pitch,unclear communication,niche product,high valuation.
S11E12P04	0	0	0	1	confusing presentation,lack of clear business focus,unprofessional demeanor,unclear value proposition
S11E12P04	0	0	1	1	confusing pitch,lack of clarity,unprofessional presentation,unclear business model
S11E13P02	1	0	0	1	innovative product,pet industry growth,emotional appeal,customization,organic and natural ingredients.
S11E13P02	1	0	1	1	innovative product,pet industry growth,emotional appeal,sample demonstration,organic and natural ingredients.
S11E13P03	0	0	0	0	flat revenue,low profit margin,niche market,high investment ask
S11E13P03	0	0	1	0	flat revenue,low profit margin,niche market,high investment ask
S11E13P04	0	1	0	1	unclear pitch,niche market,low equity offer,high valuation,taboo subject
S11E13P04	0	1	1	1	confusing pitch,unclear value proposition,niche market,presentation style,investor fit
S11E14P03	0	1	0	1	high valuation,niche market,saturated market,dietary trends,financial specifics lacking
S11E14P03	0	1	1	1	high valuation,niche market,saturated market,dietary trends,financial specifics lacking
S11E15P01	0	1	0	0	niche market,unclear differentiation,high competition in healthy drinks,investor skepticism on scalability and market size.
S11E15P01	0	1	1	0	niche market,unclear financials,high competition in healthy drinks sector,emotional pitch lacking business depth.
S11E15P02	0	0	0	0	niche market,unclear financials,high valuation,limited scalability,novelty concept.
S11E15P02	0	0	1	0	niche market,unclear financials,high valuation,limited scalability,novelty concept
S11E15P03	0	1	0	1	confusing pitch,unclear product description,lack of professionalism,potential safety concerns,distraction during presentation.
S11E15P03	0	1	1	1	confusing pitch,unclear product description,lack of professionalism,potential safety concerns
S11E15P04	0	0	0	1	over-the-top presentation,unclear financials,saturated market,gimmicky pitch.
S11E15P04	0	0	1	1	overly casual,lack of focus,unclear financials,entertainment over substance
S11E16P01	0	0	0	1	unclear presentation,lack of financial details,niche market,high valuation.
S11E16P01	0	0	1	1	unclear presentation,lack of financial details,niche market,presentation style.
S11E16P02	1	1	0	1	innovative product,health-conscious trend,growing market,unique offering,clear presentation.
S11E16P02	1	1	1	1	innovative product,health-conscious trend,unique snack option,female entrepreneurship,clear market potential,appealing story and presentation.
S11E16P04	1	0	0	1	innovative tool,safety feature,diy market,demonstration engagement,multiple product applications
S11E16P04	1	0	1	1	innovative tool,safety feature,hands-free,diy market,product demonstration,multiple models
S11E17P01	0	0	0	1	niche market,high competition,location-dependent,unclear financials,high valuation
S11E17P01	0	0	1	1	saturated market,high competition,location-dependent,unclear differentiation,high initial investment
S11E17P02	0	1	0	1	niche market,complex pitch,unclear financials,high equity ask
S11E17P02	0	1	1	1	unclear pitch,product differentiation unclear,market saturation,investor concerns about scalability and innovation.
S11E17P03	0	0	0	1	high valuation concerns,marketing issues,high customer acquisition cost,limited repeat business,investor disinterest
S11E17P03	0	0	1	1	high valuation concerns,marketing issues,high customer acquisition cost,limited repeat business,investor disinterest
S11E17P04	0	1	0	1	niche market,potential liability,product safety concerns,limited appeal
S11E17P04	0	1	1	1	niche market,potential liability,product safety concerns,limited appeal
S11E18P01	0	0	0	1	unclear pitch,confusing presentation,niche product,lack of financial details,high valuation
S11E18P01	0	0	1	1	unclear pitch,casual tone,lack of professionalism,insufficient financial details,gimmicky product presentation.
S11E18P02	0	0	0	0	previous rejection,lack of new information,unclear pitch,reliance on past interaction
S11E18P02	0	0	1	0	unclear pitch,lack of focus,previous rejection,insufficient details
S11E18P03	1	1	0	0	innovative product,relatable problem,clear solution,mass market potential,reasonable valuation.
S11E18P03	1	1	1	0	innovative product,relatable problem,clear solution,strong presentation,large market potential.
S11E18P04	0	0	0	1	saturated market,unclear differentiation,niche appeal,high valuation
S11E18P04	0	0	1	1	saturated market,unclear differentiation,niche appeal,investor concerns
S11E19P01	0	0	0	1	high valuation,niche product,lack of unique selling proposition,competitive market
S11E19P01	0	0	1	1	high valuation,niche product,lack of unique selling proposition"
S11E19P02	1	0	0	1	innovative product,strong team background,health-conscious market,unique delivery method,clear value proposition.
S11E19P02	1	0	1	1	innovative product,strong team background,health-conscious market,scalable business model,entertainment value.
S11E19P03	0	1	0	0	niche market,messy product,unclear business model,entertainment value high but practical investment appeal low.
S11E19P03	0	1	1	0	niche market,messy product,unclear financials,entertainment-focused pitch,lack of broad appeal
S11E20P01	0	1	0	1	seasonal business,limited scalability,high competition in food industry,unclear financial details.
S11E20P01	0	1	1	1	unclear pitch,fragmented information,lack of financial details,high valuation concern
S11E20P03	0	0	0	0	unclear business model,lack of financial details,high entertainment but low substance,investor concerns on scalability and profitability.
S11E20P03	0	0	1	0	unclear business model,lack of professional presentation,insufficient market analysis,high entertainment but low investment appeal
S11E20P04	0	1	0	1	niche market,unclear business model,lack of financial details,presentation style.
S11E20P04	0	1	1	1	unclear pitch,lack of financial details,unprofessional presentation,niche market,limited scalability.
S11E21P01	1	1	0	1	family-oriented product,safety innovation,emotional appeal,patented tool,clear problem and solution,market potential in child safety products.
S11E21P01	1	1	1	1	family-oriented,safety product,patented,market need,emotional appeal.
S11E21P04	0	1	0	0	unclear pitch,confusing presentation,lack of financial details,high valuation
S11E21P04	0	1	1	0	unclear pitch,confusing presentation,lack of financial details,high valuation
S11E22P01	0	0	0	1	unclear pitch,lack of financial details,casual tone,product novelty questionable
S11E22P01	0	0	1	1	unclear pitch,lack of financial details,niche market,presentation style
S11E22P02	0	0	0	0	niche market,lack of clear financials,entertainment over substance,uncertain scalability
S11E22P02	0	0	1	0	niche market,lack of clear financials,novelty product,sustainability angle positive but insufficient detail on market size or scalability.
S11E22P03	0	0	0	0	niche market,unclear financials,limited scalability,personal anecdote-driven,product specificity
S11E22P03	0	0	1	0	niche market,unclear market size,product differentiation,emotional appeal,investor interest
S11E23P01	0	0	0	1	saturated market,lack of innovation,unclear differentiation,environmental appeal limited
S11E23P01	1	0	1	1	innovative product,environmental sustainability,strong pitch,market potential,clear problem and solution
S11E23P02	1	0	0	0	safety product,firefighter founders,clear problem and solution,emotional appeal,reasonable valuation
S11E23P02	1	0	1	0	lifesaving product,firefighter founders,clear problem and solution,reasonable valuation,emotional appeal
S11E23P03	0	0	0	0	confusing pitch,unclear value proposition,prototype stage,no revenue,high valuation
S11E23P03	0	0	1	0	confusing pitch,unclear value proposition,prototype stage,high valuation with no revenue,niche market.
S11E24P01	0	1	0	1	saturated market,safety concerns,regulatory challenges,investor skepticism
S11E24P01	0	1	1	1	saturated market,product differentiation unclear,safety concerns,financials not discussed
S11E24P02	0	0	0	1	unclear pitch,lack of focus,high risk,insufficient return potential,investor concerns
S11E24P02	0	0	1	1	confusing pitch,unclear business model,licensing focus,investor concerns,high equity demand,uncertain market return.
S12E01P01	1	0	0	1	innovative product,patent protection,existing retail presence,scalable solution,relatable problem
S12E01P01	1	0	1	1	innovative product,patent protection,existing retail presence,scalable solution,relatable problem
S12E01P02	0	0	0	1	high cost,niche market,technical complexity,investor confusion
S12E01P02	0	0	1	1	high valuation,complex technology,niche market,cost concerns,investor confusion
S12E01P04	1	0	0	1	innovative product,environmental focus,existing sales,market potential,product demonstration
S12E01P04	1	0	1	1	innovative product,environmental focus,existing sales,market potential,product demonstration
S12E02P01	0	1	0	1	high valuation,crowded market,unclear differentiation,financial sustainability concerns
S12E02P01	0	1	1	1	high valuation,crowded market,unclear differentiation,financial sustainability concerns.
S12E02P02	0	0	0	1	manufacturing problems,low profit margins,inventory issues,dependency on suppliers,lack of financial control.
S12E02P02	0	0	1	1	inventory issues,dependency on manufacturer,lack of profitability,operational challenges.
S12E02P03	1	1	0	1	innovative product,breakfast market,convenience,unique presentation,scalable concept
S12E02P03	1	1	1	1	innovative product,convenience,large market (breakfast foods),strong pitch,clear value proposition,appealing to health-conscious and busy consumers.
S12E02P04	1	0	0	1	eco-friendly,market demand,unique product,sustainability,made in usa
S12E02P04	1	0	1	1	eco-friendly,market demand,unique product,sustainability,made in usa,renewable energy.
S12E03P02	1	0	0	1	high profitability,rapid bootstrapped success,investor interest,clear use of funds,competitive offers
S12E03P02	1	0	1	1	high profitability,rapid bootstrap success,strong investor interest,clear use of funds for inventory,competitive investor offers.
S12E03P04	0	0	0	1	high valuation,niche product,competitive market,unclear financial details
S12E03P04	0	0	1	1	high valuation,niche product,limited demonstration impact,competitive market.
S12E04P01	1	0	0	1	health-focused,plant-based trend,expanding product line,addressing common cooking issues,market potential in health-conscious consumers.
S12E04P01	1	0	1	1	health-focused,plant-based trend,expanding product line,addressing common cooking issues,entertainment value in pitch.
S12E04P04	0	0	0	1	entertainment value,lack of business details,unclear product description,focus on performance over substance.
S12E04P04	0	0	1	1	entertainment value,lack of business details,unconventional presentation,unclear value proposition.
S12E05P04	1	0	0	1	unique product,environmental impact,growing niche market,engaging presentation,strong personal story
S12E05P04	1	0	1	1	unique product,social impact,environmental sustainability,engaging presentation,market potential,cultural connection
S12E06P01	1	0	0	1	unique product,health-conscious trend,strong presentation,surprise element,growing snack market.
S12E06P01	1	0	1	1	unique product,health-conscious trend,strong presentation,surprise element,growing snack market,clear ask
S12E06P02	0	0	0	1	niche market,product practicality,pet discomfort,investor skepticism
S12E06P02	0	0	1	1	niche market,product practicality,pet discomfort,investor skepticism
S12E07P01	0	1	0	1	seasonal product,niche market,novelty item,storage solution,potential market size concerns.
S12E07P01	1	1	1	1	unique product,clear problem and solution,entertainment value,strong team dynamics,seasonal market potential.
S12E07P03	1	0	0	0	innovative product,unique technology,experienced entrepreneur,growing market,entertainment value
S12E07P03	1	0	1	0	innovative product,sports industry,unique technology,clear market niche,experienced entrepreneur,reasonable valuation
S12E08P01	1	1	0	1	innovative product,strong market presence,rapid growth,health-conscious trend,substantial sales,strategic retail partnerships.
S12E08P01	1	1	1	1	innovative product,strong market presence,rapid growth,health-conscious trend,significant retail partnerships.
S12E08P02	1	0	0	1	safety,motorcycle,visibility,innovative product,large market,simple installation,emotional appeal
